Invoice No,actual_shipment_date,Cust Po,Pick Ticket,customer.customer_id,customer.customer_name,order_number,PO Date,product.ndc,product.description,Category,Source,Batch,Exp Date,shipped_quantity,Size/dimensions,Pill Count,unit_selling_price,Freight,Gross_sales,Discount,Final Inv Amt,MM-YEAR,Contract ID,DEANO,DEA Exp Date,State Lic,State Lic Exp Dt,Ship To Code,Customer Name,STREET,address.city,address.state,address.postal_code,Shipping Method,Trecking No,Rxtpl Delivery No,RxtplInvoiceNo,Transfer_price,contract_price,ordered_quantity
6027867,3/1/2023,18405928,20127924,1018504,Amerisource Bergen Corp,1027938,3/2/2023,70756-429-11,PRAZOSIN HCL CAPSULES USP 1 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,7PJKV002,11/30/2024,24,100CT.,0,13,0,312,0,312,Mar-23,LPABC001,RA0316958,7/31/2023,,,1018513,AMERISOURCE BERGEN -DC DIV 018,501 PATRIOT PKWY.,ROANOKE,TX,76262,,,,,,,,
6027867,3/1/2023,18405928,20127924,1018504,Amerisource Bergen Corp,1027938,3/2/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,12,90'S,0,19.15,0,229.8,0,229.8,Mar-23,LPABC001,RA0316958,7/31/2023,,,1018513,AMERISOURCE BERGEN -DC DIV 018,501 PATRIOT PKWY.,ROANOKE,TX,76262,,,,,,,,
6027867,3/1/2023,18405928,20127924,1018504,Amerisource Bergen Corp,1027938,3/2/2023,70756-721-11,ACETAZOLAMIDE TABLETS USP 250 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TFJKV004,10/31/2025,36,100'S,0,35,0,"1,260.00",0,"1,260.00",Mar-23,LPABC001,RA0316958,7/31/2023,,,1018513,AMERISOURCE BERGEN -DC DIV 018,501 PATRIOT PKWY.,ROANOKE,TX,76262,,1ZA02E120305031588 1ZA02E120305031588 1ZA02E120305031588 1ZA02E120305031588 1ZA02E120305031588 1ZA02E120305031588,,,,,,
6027867,3/1/2023,18405928,20127924,1018504,Amerisource Bergen Corp,1027938,3/2/2023,70756-610-30,"OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV014,10/31/2024,48,10ML,0,30,0,"1,440.00",0,"1,440.00",Mar-23,LPABC001,RA0316958,7/31/2023,,,1018513,AMERISOURCE BERGEN -DC DIV 018,501 PATRIOT PKWY.,ROANOKE,TX,76262,,,,,,,,
6027868,1/24/2023,511323,20127905,1022858,SOUTH POINTE WHOLESALE INC,1026802,3/2/2023,70756-020-12,CHLORTHALIDONE TABLETS USP 50 MG 1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,YF3W001,12/31/2024,12,1000CT.,0,29,0,348,0,348,Mar-23,LPSPW001,RS0312188,2/29/2024,W01135,9/30/2023,1022859,SOUTH POINTE WHOLESALE INC,321 MATTHEWS MILL RD,GLASGOW,KY,42141,,1ZA02E120305029322,,,,,,
6027869,3/1/2023,23987263,20127939,1018504,Amerisource Bergen Corp,1027953,3/2/2023,70756-721-11,ACETAZOLAMIDE TABLETS USP 250 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TFJKV004,10/31/2025,12,100'S,0,35,0,420,0,420,Mar-23,LPABC001,RA0336924,7/31/2023,,,1018517,AMERISOURCE BERGEN -DC DIV 23,5100 JAINDL BLVD.,BETHLEHEM,PA,18017,,1ZA02E120305029359,,,,,,
6027869,3/1/2023,23987263,20127939,1018504,Amerisource Bergen Corp,1027953,3/2/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV016,11/30/2024,96,5 ML,0,15,0,"1,440.00",0,"1,440.00",Mar-23,LPABC001,RA0336924,7/31/2023,,,1018517,AMERISOURCE BERGEN -DC DIV 23,5100 JAINDL BLVD.,BETHLEHEM,PA,18017,,,,,,,,
6027869,3/1/2023,23987263,20127939,1018504,Amerisource Bergen Corp,1027953,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,336,2ML,0,32.5,0,"10,920.00",0,"10,920.00",Mar-23,LPABC001,RA0336924,7/31/2023,,,1018517,AMERISOURCE BERGEN -DC DIV 23,5100 JAINDL BLVD.,BETHLEHEM,PA,18017,,1ZA02E120305029466 1ZA02E120305029466,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-215-51,FENOFIBRATE TABLETS USP 160 MG 500'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V9JKV048,9/30/2025,6,500'S,0,194.45,0,"1,166.70",0,"1,166.70",Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-430-11,PRAZOSIN HCL CAPSULES USP 2 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,9PJKV002,10/31/2024,24,100CT.,0,16,0,384,0,384,Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-429-11,PRAZOSIN HCL CAPSULES USP 1 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,7PJKV002,11/30/2024,24,100CT.,0,13,0,312,0,312,Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,96,2ML,0,32.5,0,"3,120.00",0,"3,120.00",Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV016,11/30/2024,48,5 ML,0,15,0,720,0,720,Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV011,9/30/2025,12,90'S,0,35,0,420,0,420,Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-720-11,ACETAZOLAMIDE TABLETS USP 125 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TEJKV002,8/31/2025,12,100'S,0,26,0,312,0,312,Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-721-11,ACETAZOLAMIDE TABLETS USP 250 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TFJKV004,10/31/2025,12,100'S,0,35,0,420,0,420,Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,,,,,,,
6027870,3/1/2023,55833727,20127933,1018504,Amerisource Bergen Corp,1027947,3/2/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,12,90'S,0,19.15,0,229.8,0,229.8,Mar-23,LPABC001,RA0363301,7/31/2023,268,12/31/2023,1018530,AMERISOURCE BERGEN -DC DIV 55,120 TRANS AIR DRIVE,MORRISVILLE,NC,27560,,1ZA02E120305029448 1ZA02E120305029448 1ZA02E120305029448 1ZA02E120305029448 1ZA02E120305029448 1ZA02E120305029448 1ZA02E12030502944,,,,,,
6027871,1/17/2023,P00017844,20127904,1043701,JAMS WHOLESALE DISTRIBUTION,1026443,3/2/2023,70756-020-12,CHLORTHALIDONE TABLETS USP 50 MG 1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,YF3W001,12/31/2024,12,1000CT.,0,29,0,348,0,348,Mar-23,LPJAM001,,,,,1043702,JAMS WHOLESALEDISTRIBUTIONSERVICES,4811 Lyons Technology Parkway,Coconut Creek,FL,33073,,1ZA02E120305029297,,,,,,
6027872,3/1/2023,8113765455,20127946,1020909,MCKESSON FINANCIAL CENTER,1027961,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,48,2ML,0,32.5,0,"1,560.00",0,"1,560.00",Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,1ZA02E120105028381,,,,,,
6027873,3/1/2023,8126759089,20127949,1020909,MCKESSON FINANCIAL CENTER,1027964,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,432,2ML,0,32.5,0,"14,040.00",0,"14,040.00",Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,1ZA02E120105028569,,,,,,
6027874,3/1/2023,8112669541,20127945,1020909,MCKESSON FINANCIAL CENTER,1027960,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,96,2ML,0,32.5,0,"3,120.00",0,"3,120.00",Mar-23,LPMCK001,RM0551386,12/31/2023,PHWH.FX.60910386,9/30/2023,1034246,MCKESSON DRUG SEATTLE DC#8112,208 TODD ROAD NE,PUYALLUP,WA,98372,,1ZA02E120105028345,,,,,,
6027875,2/28/2023,147533,20127916,1018628,ASSOCIPHARMACIESINC,1027930,3/2/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV011,6/30/2024,132,90,"11,880.00",3.15,0,415.8,0,415.8,Mar-23,LPAPI001,RA0264325,6/30/2023,190070,12/31/2023,1018628,ASSOCIPHARMACIESINC,211 LONNIE E CRAWFORD BLVD,SCOTTSBORO,AL,35769,,1ZA02E120305028485 1ZA02E120305028485,,,,,,
6027875,2/28/2023,147533,20127916,1018628,ASSOCIPHARMACIESINC,1027930,3/2/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV010,8/31/2025,276,90'S,0,3,0,828,0,828,Mar-23,LPAPI001,RA0264325,6/30/2023,190070,12/31/2023,1018628,ASSOCIPHARMACIESINC,211 LONNIE E CRAWFORD BLVD,SCOTTSBORO,AL,35769,,1ZA02E120305028323,,,,,,
6027876,3/1/2023,8163615393,20127956,1020909,MCKESSON FINANCIAL CENTER,1027971,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,288,2ML,0,32.5,0,"9,360.00",0,"9,360.00",Mar-23,LPMCK001,RM0623834,12/31/2023,132000107,6/30/2023,1063477,MCKESSON DRUG COMPANY,8200 BLUEGRASS BLVD,JEFFERSONVILLE,OH,43128,,1ZA02E120105028550,,,,,,
6027877,3/1/2023,8110783591,20127947,1020909,MCKESSON FINANCIAL CENTER,1027962,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,96,2ML,0,32.5,0,"3,120.00",0,"3,120.00",Mar-23,LPMCK001,PM0020850,12/31/2023,WD383,11/30/2023,1020910,MCKESSON DC# 8110,9 AEGEAN DR,METHUEN,MA,01844-1596,,1ZA02E120105028416,,,,,,
6027878,3/1/2023,8195931600,20127960,1020909,MCKESSON FINANCIAL CENTER,1027975,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,96,2ML,0,32.5,0,"3,120.00",0,"3,120.00",Mar-23,LPMCK001,PM0000771,12/31/2023,2213,1/31/2024,1020935,MCKESSON DC# 8195,1515 KENDRICK LANE,LAKELAND,FL,33805-2501,,1ZA02E120105028354,,,,,,
6027879,3/1/2023,8148606575,20127952,1020909,MCKESSON FINANCIAL CENTER,1027967,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,240,2ML,0,32.5,0,"7,800.00",0,"7,800.00",Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,1ZA02E120105028532,,,,,,
6027880,3/1/2023,8145892593,20127950,1020909,MCKESSON FINANCIAL CENTER,1027965,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,288,2ML,0,32.5,0,"9,360.00",0,"9,360.00",Mar-23,LPMCK001,RM0490590,12/31/2023,7987,12/31/2023,1020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,1ZA02E120105028587,,,,,,
6027881,3/1/2023,8144719017,20127951,1020909,MCKESSON FINANCIAL CENTER,1027966,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,240,2ML,0,32.5,0,"7,800.00",0,"7,800.00",Mar-23,LPMCK001,RM0380484,12/31/2023,4.002848,12/31/2024,1020920,MCKESSON DC# 8144,1995 MCKESSON ST SUITE 101,AURORA,IL,60502-7703,,1ZA02E120105028541,,,,,,
6027882,3/1/2023,8155947943,20127954,1020909,MCKESSON FINANCIAL CENTER,1027969,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,144,2ML,0,32.5,0,"4,680.00",0,"4,680.00",Mar-23,LPMCK001,RM0456411,12/31/2023,,,1020924,MCKESSON DC# 8155,1 JOHN HENRY DR,ROBBINSVILLE,NJ,8691,,1ZA02E120105028514,,,,,,
6027883,3/1/2023,8772836784,20127959,1020909,MCKESSON FINANCIAL CENTER,1027974,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,48,2ML,0,32.5,0,"1,560.00",0,"1,560.00",Mar-23,LPMCK001,RM0258601,12/31/2023,8000000134,7/31/2023,1020936,MCKESSON DC# 8772,2798 NEW BUTLER RD,NEW CASTLE,PA,16101-3229,,1ZA02E120105028363,,,,,,
6027884,3/1/2023,8182826777,20127955,1020909,MCKESSON FINANCIAL CENTER,1027970,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,288,2ML,0,32.5,0,"9,360.00",0,"9,360.00",Mar-23,LPMCK001,PM0021535,12/31/2023,WLS 1555,12/1/2023,1020932,MCKESSON DC# 8182,3775 SEAPORT BLVD,W.SACRAMENTO,CA,95691-3472,,1ZA02E120105028596,,,,,,
6027885,2/28/2023,295221,20127913,1041226,QUEST PHARMACEUTICALS INC,1027927,3/2/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,48,90'S,0,1.95,0,93.6,0,93.6,Mar-23,LPQST001,RQ0188981,4/30/2023,W00143,9/30/2023,1041227,QUEST PHARMACEUTICALS INC,300 EAST CHESTNUT ST,MURRAY,KY,42071,,1ZA02E120305028421 1ZA02E120305028421,,,,,,
6027885,2/28/2023,295221,20127913,1041226,QUEST PHARMACEUTICALS INC,1027927,3/2/2023,70756-429-11,PRAZOSIN HCL CAPSULES USP 1 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,7PJKV002,11/30/2024,96,100CT.,0,2.8,0,268.8,0,268.8,Mar-23,LPQST001,RQ0188981,4/30/2023,W00143,9/30/2023,1041227,QUEST PHARMACEUTICALS INC,300 EAST CHESTNUT ST,MURRAY,KY,42071,,,,,,,,
6027886,3/1/2023,8115878692,20127948,1020909,MCKESSON FINANCIAL CENTER,1027963,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,288,2ML,0,32.5,0,"9,360.00",0,"9,360.00",Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,1ZA02E120105028578,,,,,,
6027887,3/1/2023,8165962817,20127953,1020909,MCKESSON FINANCIAL CENTER,1027968,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,144,2ML,0,32.5,0,"4,680.00",0,"4,680.00",Mar-23,LPMCK001,RM0138328,12/31/2023,1-W-231,6/30/2023,1020927,MCKESSON DC# 8165,4012 SOUTH PURDUE,OKLAHOMA CITY,OK,73179-7816,,1ZA02E120105028523,,,,,,
6027888,2/28/2023,1211254,20127919,1024684,SMITH DRUG COMPANY,1027933,3/2/2023,70756-610-30,"OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV014,10/31/2024,192,10ML,0,4.5,0,864,0,864,Mar-23,LPSDC002,RS0319790,12/31/2023,WD03067,12/31/2024,1024688,SMITH DRUG COMPANY,1104 JONES ROAD,PARAGOULD,AR,72450,,,,,,,,
6027888,2/28/2023,1211254,20127919,1024684,SMITH DRUG COMPANY,1027933,3/2/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV016,11/30/2024,192,5 ML,0,2,0,384,0,384,Mar-23,LPSDC002,RS0319790,12/31/2023,WD03067,12/31/2024,1024688,SMITH DRUG COMPANY,1104 JONES ROAD,PARAGOULD,AR,72450,,1ZA02E120305028645 1ZA02E120305028645,,,,,,
6027889,3/1/2023,8180744802,20127958,1020909,MCKESSON FINANCIAL CENTER,1027973,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,48,2ML,0,32.5,0,"1,560.00",0,"1,560.00",Mar-23,LPMCK001,PM0023046,12/31/2023,103539-1710,9/30/2023,1020931,MCKESSON DC# 8180,1900 SOUTH 4490 WEST,SALT LAKE CITY,UT,84104-4720,,1ZA02E120105028372,,,,,,
6027890,3/1/2023,8183860758,20127957,1020909,MCKESSON FINANCIAL CENTER,1027972,3/2/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV003,11/30/2024,96,2ML,0,32.5,0,"3,120.00",0,"3,120.00",Mar-23,LPMCK001,PM0037374,12/31/2023,900115,10/31/2023,1020933,MCKESSON DC# 8183,1 COMMERCE DR,O'FALLON,MO,63366-4413,,1ZA02E120105028336,,,,,,
6027891,3/1/2023,16369100,20127944,1018504,Amerisource Bergen Corp,1027958,3/2/2023,70756-440-11,PRAZOSIN HCL CAPSULES USP 5 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1QJKV002,11/30/2024,24,100CT.,0,23,0,552,0,552,Mar-23,LPABC001,RA0509490,7/31/2023,48002236A,9/30/2024,1018511,AMERISOURCE BERGEN -DC DIV 016,4860 INDIANAPOLIS ROAD,WHITESTOWN,IN,46075,,,,,,,,
6027891,3/1/2023,16369100,20127944,1018504,Amerisource Bergen Corp,1027958,3/2/2023,70756-429-11,PRAZOSIN HCL CAPSULES USP 1 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,7PJKV002,11/30/2024,48,100CT.,0,13,0,624,0,624,Mar-23,LPABC001,RA0509490,7/31/2023,48002236A,9/30/2024,1018511,AMERISOURCE BERGEN -DC DIV 016,4860 INDIANAPOLIS ROAD,WHITESTOWN,IN,46075,,1ZA02E120305028618 1ZA02E120305028618 1ZA02E120305028618 1ZA02E120305028618,,,,,,
6027891,3/1/2023,16369100,20127944,1018504,Amerisource Bergen Corp,1027958,3/2/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV016,11/30/2024,192,5 ML,0,15,0,"2,880.00",0,"2,880.00",Mar-23,LPABC001,RA0509490,7/31/2023,48002236A,9/30/2024,1018511,AMERISOURCE BERGEN -DC DIV 016,4860 INDIANAPOLIS ROAD,WHITESTOWN,IN,46075,,,,,,,,
6027891,3/1/2023,16369100,20127944,1018504,Amerisource Bergen Corp,1027958,3/2/2023,70756-610-30,"OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV014,10/31/2024,48,10ML,0,30,0,"1,440.00",0,"1,440.00",Mar-23,LPABC001,RA0509490,7/31/2023,48002236A,9/30/2024,1018511,AMERISOURCE BERGEN -DC DIV 016,4860 INDIANAPOLIS ROAD,WHITESTOWN,IN,46075,,,,,,,,
6027891,3/1/2023,16369100,20127944,1018504,Amerisource Bergen Corp,1027958,3/2/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV023,10/31/2025,60,500MG,0,17.5,0,"1,050.00",0,"1,050.00",Mar-23,LPABC001,RA0509490,7/31/2023,48002236A,9/30/2024,1018511,AMERISOURCE BERGEN -DC DIV 016,4860 INDIANAPOLIS ROAD,WHITESTOWN,IN,46075,,,,,,,,
6027891,3/1/2023,16369100,20127944,1018504,Amerisource Bergen Corp,1027958,3/2/2023,70756-721-11,ACETAZOLAMIDE TABLETS USP 250 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TFJKV004,10/31/2025,48,100'S,0,35,0,"1,680.00",0,"1,680.00",Mar-23,LPABC001,RA0509490,7/31/2023,48002236A,9/30/2024,1018511,AMERISOURCE BERGEN -DC DIV 016,4860 INDIANAPOLIS ROAD,WHITESTOWN,IN,46075,,1ZA02E120305028681 1ZA02E120305028681 1ZA02E120305028681,,,,,,
6027891,3/1/2023,16369100,20127944,1018504,Amerisource Bergen Corp,1027958,3/2/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,12,90'S,0,19.15,0,229.8,0,229.8,Mar-23,LPABC001,RA0509490,7/31/2023,48002236A,9/30/2024,1018511,AMERISOURCE BERGEN -DC DIV 016,4860 INDIANAPOLIS ROAD,WHITESTOWN,IN,46075,,,,,,,,
6027892,3/1/2023,15183823,20127943,1018504,Amerisource Bergen Corp,1027957,3/2/2023,70756-721-11,ACETAZOLAMIDE TABLETS USP 250 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TFJKV004,10/31/2025,12,100'S,0,35,0,420,0,420,Mar-23,LPABC001,RA0556742,7/31/2023,W04246,9/30/2023,1038826,AMERISOURCEBERGEN LOUISVILLE DC,6001 GLOBAL DISTRIBUTION WAY,LOUISVILLE,KY,40228,,1ZA02E120305028305,,,,,,
6027893,2/28/2023,1269116,20127908,1031365,"CVS/Pharmacy,Inc",1027922,3/2/2023,70756-085-11,"BACLOFEN TABLETS 5MG, 100CT.",Non-controlled,MANKIND PHARMA LTD UNIT-3,YYJKV007,9/30/2024,312,100CT.,0,3.1,0,967.2,0,967.2,Mar-23,LPCVS001,PM0124723,8/31/2023,WSL00016,9/30/2023,1031375,CVSPHARMACYINC,150 INDUSTRIAL DRIVE,N SMITHFIELD,RI,2896,,1ZA02E120305028627 1ZA02E120305028627 1ZA02E120305028627,,,,,,
6027893,2/28/2023,1269116,20127908,1031365,"CVS/Pharmacy,Inc",1027922,3/2/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXV016,11/30/2024,"1,968.00",5 ML,0,1.76,0,"3,463.68",0,"3,463.68",Mar-23,LPCVS001,PM0124723,8/31/2023,WSL00016,9/30/2023,1031375,CVSPHARMACYINC,150 INDUSTRIAL DRIVE,N SMITHFIELD,RI,2896,,1ZA02E120305028663,,,,,,
6027893,2/28/2023,1269116,20127908,1031365,"CVS/Pharmacy,Inc",1027922,3/2/2023,70756-610-30,"OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV014,10/31/2024,672,10ML,0,3.3,0,"2,217.60",0,"2,217.60",Mar-23,LPCVS001,PM0124723,8/31/2023,WSL00016,9/30/2023,1031375,CVSPHARMACYINC,150 INDUSTRIAL DRIVE,N SMITHFIELD,RI,2896,,1ZA02E120305028636,,,,,,
